date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:24:51	8083/8083	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/output.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/output.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:52	10151/10151	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/pagination.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/pagination.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:52	6365/6365	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/security.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/security.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:52	16961/16961	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/sessions.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/sessions.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:52	12549/12549	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/trackback.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/trackback.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:53	10976/10976	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/parser.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/parser.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:53	6342/6342	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/typography.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/typography.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:53	8540/8540	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/unit_testing.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/unit_testing.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:53	8613/8613	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/uri.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/uri.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:54	8070/8070	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/user_agent.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/user_agent.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:54	24704/24704	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/xmlrpc.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/xmlrpc.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:54	10089/10089	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/zip.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/zip.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:54	8064/8064	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/caching.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/caching.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:54	4505/4505	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/index.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/index.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:55	7121/7121	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/array_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/array_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:55	8287/8287	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/captcha_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/captcha_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:55	4740/4740	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/cookie_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/cookie_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:55	15843/15843	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/date_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/date_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:56	6361/6361	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/directory_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/directory_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:56	4436/4436	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/download_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/download_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:56	4722/4722	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/email_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/email_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:56	8520/8520	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/file_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/file_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:56	21201/21201	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/form_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/form_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:57	24771/24771	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/html_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/html_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:57	5176/5176	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/inflector_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/inflector_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:57	4260/4260	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/language_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/language_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:57	4566/4566	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/number_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/number_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:58	4442/4442	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/path_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/path_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:58	4930/4930	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/security_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/security_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:58	7697/7697	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/smiley_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/smiley_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:58	7959/7959	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/string_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/string_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:59	8344/8344	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/text_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/text_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:59	4663/4663	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/typography_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/typography_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:59	12469/12469	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/url_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/url_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:24:59	4052/4052	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/xml_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/xml_helper.html	(from http://www.codeigniter.org.tw/user_guide/)
23:25:00	33255/33255	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/active_record.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/active_record.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:00	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:02%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/session.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/session.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:00	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:02%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/profiler.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/profiler.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:00	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:02%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/database.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/database.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:01	7446/7446	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/queries.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/queries.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:01	5389/5389	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_203.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_203.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:01	18642/18642	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/forge.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/forge.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:01	6534/6534	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_200.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_200.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:02	9470/9470	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/configuration.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/configuration.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:02	14286/14286	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/utilities.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/utilities.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:02	7824/7824	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/connecting.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/connecting.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:02	8332/8332	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/transactions.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/transactions.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:02	26562/26562	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/validation.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/validation.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:03	5304/5304	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/helpers/compatibility_helper.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/helpers/compatibility_helper.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:03	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:05%20GMT	http://www.codeigniter.org.tw/user_guide/libraries/image_lib.php	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/libraries/image_lib.7b.delayed	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:03	10104/10104	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/caching.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/caching.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:03	9104/9104	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/results.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/results.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:04	5661/5661	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/fields.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/fields.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:04	6380/6380	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/helpers.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/helpers.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:04	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:06%20GMT	http://www.codeigniter.org.tw/user_guide/controllers.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/controllers.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:04	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:06%20GMT	http://www.codeigniter.org.tw/user_guide/routing.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/routing.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:05	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:07%20GMT	http://www.codeigniter.org.tw/user_guide/models.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/models.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:05	4983/4983	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/database/call_function.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/database/call_function.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:05	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:07%20GMT	http://www.codeigniter.org.tw/user_guide/creating_libraries.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/creating_libraries.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:05	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:07%20GMT	http://www.codeigniter.org.tw/user_guide/urls.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/urls.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:05	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:07%20GMT	http://www.codeigniter.org.tw/user_guide/ancillary_classes.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/ancillary_classes.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:06	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202013%2015:21:08%20GMT	http://www.codeigniter.org.tw/user_guide/managing_apps.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/managing_apps.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:06	3906/3906	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202013%2005:47:47%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_214.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_214.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:06	3908/3908	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202013%2005:46:42%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_213.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_213.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:06	3925/3925	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_212.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_212.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:07	4431/4431	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_211.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_211.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:07	4104/4104	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_210.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_210.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:07	4411/4411	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_202.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_202.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:07	4982/4982	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_201.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_201.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:08	4258/4258	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_173.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_173.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:08	4530/4530	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_172.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_172.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:08	4162/4162	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_171.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_171.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
23:25:08	5376/5376	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jul%202013%2004:20:52%20GMT	http://www.codeigniter.org.tw/user_guide/installation/upgrade_170.html	D:/xampp/htdocs/php-file-converter/user_guide_zh_tw/CodeIgniter%202.1.4/www.codeigniter.org.tw/user_guide/installation/upgrade_170.html	(from http://www.codeigniter.org.tw/user_guide/toc.html)
